"Entidad","UPM","VIV_SEL","HOGAR","RESUL_H","R_SEL","AREAM","AP4_1","AP4_2_03","FAC_ELE"
"12","1261290","01","01","B","01",NA,"3","0",522
"23","2303282","19","01","B","02",NA,"3","0",286
"30","3004597","04","01","B","04","12","3","1",3848
"11","1108916","09","01","B","01",NA,"3","0",1548
"11","1103247","05","02","B","01","05","3","0",701
"12","1200441","05","01","B","01","13","3","0",354
"28","2860144","05","01","B","02",NA,"3","0",1400
"27","2760984","01","01","B","02",NA,"3","0",362
"13","1301830","15","01","A","01",NA,"3","0",460
"15","1562156","07","01","B","01",NA,"3","0",1670
"24","2403960","19","01","B","01",NA,"3","0",1800
"23","2303335","13","01","B","01",NA,"3","0",144
"15","1501306","05","01","A","01","01","3","0",4304
"23","2301452","05","01","B","03","41","3","1",1000
"08","0806645","04","01","A","01",NA,"3","0",420
"14","1404989","03","01","B","04","02","3","0",2460
"08","0860411","02","01","B","01",NA,"3","0",584
"28","2807295","01","01","A","02","10","3","1",510
"29","2902016","01","01","B","01","39","3","0",131
"27","2701596","02","01","A","01",NA,"3","0",711
"22","2202647","18","01","B","01",NA,"3","1",1005
"04","0400913","03","01","A","03",NA,"3","0",327
"22","2202481","06","02","B","01",NA,"3","0",109
"05","0503855","01","01","B","02",NA,"3","0",886
"31","3160354","10","01","A","01",NA,"3","0",326
"07","0762477","02","01","B","01",NA,"3","0",324
"29","2901962","03","01","B","02","39","3","0",304
"23","2300315","03","01","B","03",NA,"3","0",627
"32","3202062","20","01","B","01",NA,"3","0",251
"24","2460981","02","01","B","01",NA,"3","1",305
"27","2760428","06","01","A","03",NA,"3","0",462
"16","1602587","01","01","A","01",NA,"3","0",318
"02","0207546","03","01","B","03",NA,"3","0",993
"01","0101598","01","01","B","01","14","3","0",636
"30","3009787","02","01","B","02",NA,"3","0",1308
"20","2061395","11","01","B","02",NA,"3","0",1048
"07","0760373","12","01","B","03",NA,"3","0",976
"05","0501557","02","01","A","05","17","3","1",1740
"14","1412813","07","01","B","02",NA,"3","0",1080
"32","3202652","20","01","B","02",NA,"3","0",526
"11","1160588","10","01","B","02",NA,"3","1",1382
"06","0600236","02","01","A","01","33","3","1",284
"18","1800193","05","01","B","02","27","3","0",390
"14","1414442","06","01","B","01",NA,"3","0",1016
"20","2000651","01","01","A","02","31","3","0",1344
"05","0503192","03","01","B","03","17","3","0",1524
"14","1408430","02","01","A","01","02","3","0",1666
"16","1604259","04","01","B","02",NA,"3","0",1260
"12","1260863","03","01","B","02",NA,"3","0",730
"28","2806517","04","02","B","01",NA,"3","1",746
"29","2900999","05","01","A","01","39","3","0",393
"10","1060635","12","01","B","01",NA,"3","0",1004
"09","0914768","01","01","B","01","01","3","1",3134
"20","2001206","09","01","A","02",NA,"3","1",706
"19","1900208","01","01","B","02","03","3","1",1677
"21","2107086","15","01","A","01",NA,"3","0",686
"28","2806731","03","01","A","02",NA,"3","0",918
"03","0300143","02","01","B","01","40","3","0",188
"09","0917874","01","01","A","01","01","3","0",3468
"27","2701353","02","01","A","02",NA,"3","0",396
"15","1520900","06","01","A","01",NA,"3","0",2384
"27","2760388","03","01","B","02",NA,"3","0",394
"11","1161444","17","01","B","01",NA,"3","0",731
"20","2002071","15","01","B","01",NA,"3","0",922
"01","0100018","03","01","B","01","14","3","0",546
"24","2403059","04","01","B","04","07","3","0",1652
"13","1301723","11","01","B","01",NA,"3","0",814
"06","0600270","01","01","A","03","33","3","0",335
"07","0700370","03","01","B","01",NA,"3","0",346
"21","2103526","05","01","A","01","04","3","0",2043
"15","1526060","04","01","A","04","01","3","0",8790
"11","1107361","04","01","B","02",NA,"3","0",1192
"29","2901636","07","01","B","02",NA,"3","0",314
"22","2260300","19","01","B","02",NA,"3","0",558
"30","3063502","18","01","B","01",NA,"3","0",1294
"30","3061883","06","01","B","01",NA,"3","0",1100
"24","2403192","14","01","A","01",NA,"3","0",828
"16","1605889","08","01","B","03",NA,"3","0",1074
"25","2504147","01","01","B","01",NA,"3","0",181
"28","2860367","22","01","B","02",NA,"3","0",560
"20","2061591","16","01","B","01",NA,"3","0",432
"23","2300286","02","01","B","01",NA,"3","0",352
"28","2860612","10","01","B","01",NA,"3","0",819
"11","1101490","05","01","B","02",NA,"3","0",2416
"06","0600203","04","01","B","01","33","3","0",142
"17","1760014","09","01","B","01",NA,"3","1",182
"22","2200448","04","01","B","02","36","3","0",506
"02","0207712","13","01","B","02",NA,"3","0",788
"18","1860353","01","01","B","01",NA,"3","0",334
"22","2202947","03","01","B","01",NA,"3","0",392
"24","2401471","05","01","B","01","07","3","0",1536
"13","1360243","08","01","B","01",NA,"3","0",414
"15","1508737","05","01","A","01","01","3","0",3182
"03","0300479","03","01","A","02","40","3","0",364
"02","0201839","05","01","B","01",NA,"3","0",740
"05","0501755","05","01","A","03","17","3","0",1131
"15","1524857","16","01","B","01",NA,"3","0",6615
"03","0300870","10","01","A","01",NA,"3","0",126
"16","1604281","14","01","A","02",NA,"3","0",576
"14","1411908","12","01","A","01",NA,"3","0",695
"17","1700217","03","01","A","01",NA,"3","0",205
"17","1700213","02","01","B","02",NA,"3","0",519
"29","2960125","12","01","B","01",NA,"3","0",234
"31","3102706","13","02","B","04",NA,"3","1",710
"02","0200265","04","01","B","04",NA,"3","0",1904
"31","3100715","05","01","B","02","08","3","0",716
"20","2001072","08","01","B","02",NA,"3","0",1245
"01","0101030","05","01","B","01","14","3","0",382
"27","2701363","06","01","B","03",NA,"3","0",504
"31","3160237","05","01","B","02",NA,"3","1",308
"14","1404891","03","01","B","01","02","3","0",1864
"18","1800533","04","01","A","02","27","3","0",328
"10","1001554","05","01","B","01",NA,"3","0",302
"31","3101318","03","01","A","02","08","1","1",678
"14","1400208","04","01","B","03","02","3","0",2652
"27","2701048","16","01","A","02",NA,"3","0",339
"16","1605562","16","01","B","02",NA,"3","0",843
"16","1603190","04","01","B","04",NA,"3","1",1344
"01","0101411","05","01","A","02","14","3","1",378
"21","2107892","13","01","B","02",NA,"3","0",1412
"06","0601533","17","01","B","01",NA,"3","0",141
"30","3060181","14","01","B","02",NA,"3","0",2516
"14","1413293","11","01","B","01",NA,"3","1",1130
"12","1200259","05","01","B","01","13","3","0",666
"32","3260224","12","01","B","02",NA,"3","0",440
"09","0909976","04","01","A","03","01","3","1",4542
"28","2800458","02","01","B","02","10","3","0",774
"21","2161758","06","04","B","02",NA,"2","0",684
"04","0401250","03","01","B","01",NA,"3","1",260
"19","1911397","03","01","A","01","03","3","0",1569
"28","2803809","02","01","B","01",NA,"3","0",190
"09","0901025","05","01","B","03","01","3","0",5136
"10","1060446","17","01","B","01",NA,"3","1",356
"09","0903884","03","01","A","01","01","2","0",1286
"04","0400050","02","01","B","02","28","3","0",196
"11","1161827","16","01","B","01",NA,"3","0",726
"15","1502450","02","01","B","02","01","3","1",3402
"10","1060347","07","01","B","01",NA,"3","0",676
"29","2901383","03","01","B","02","39","3","0",274
"16","1660649","14","01","B","03",NA,"3","0",1110
"19","1902548","02","01","A","01","03","3","0",1125
"14","1413212","10","01","B","01",NA,"3","0",694
"09","0914557","05","01","B","02","01","3","1",3340
"31","3104087","12","01","B","02",NA,"3","0",292
"22","2201026","05","01","B","02","36","3","0",744
"24","2403520","08","01","A","01",NA,"3","1",304
"30","3005863","16","01","A","02",NA,"3","0",2238
"20","2061703","14","01","B","01",NA,"3","0",234
"19","1902809","05","01","B","02","03","3","0",1746
"10","1060610","07","01","B","01",NA,"3","0",286
"04","0401310","16","01","B","01",NA,"3","0",424
"32","3260205","17","01","B","05",NA,"3","0",1308
"31","3160120","05","01","B","02",NA,"3","0",364
"09","0913917","03","01","B","01","01","2","0",3006
"14","1411319","20","01","B","02",NA,"3","0",1890
"29","2901189","01","01","B","01","39","3","0",324
"13","1360233","14","01","A","03",NA,"3","0",1335
"26","2600818","05","01","B","01",NA,"2","0",550
"19","1910667","14","01","B","02",NA,"3","0",1208
"17","1701414","01","01","B","01","29","3","0",246
"20","2061761","11","01","B","07",NA,"1","0",2880
"03","0301009","10","01","A","01",NA,"3","0",198
"24","2403192","20","01","B","01",NA,"3","1",1656
"05","0503512","04","01","B","01",NA,"3","0",822
"17","1760377","12","01","B","03",NA,"3","0",549
"23","2300977","04","01","B","01","41","3","1",860
"16","1600117","02","01","A","02","15","1","0",738
"07","0703766","08","01","B","01",NA,"3","0",850
"14","1460078","17","01","B","02",NA,"3","0",1356
"14","1407245","03","01","B","03","02","3","1",3776
"05","0502117","05","01","B","02","17","3","0",848
"02","0204180","03","01","B","01","21","3","0",666
"11","1100460","04","01","B","03",NA,"3","1",3714
"25","2503521","02","01","B","01",NA,"3","0",460
"07","0704454","01","01","B","03",NA,"3","0",1179
"16","1602065","01","01","B","02",NA,"3","0",756
"13","1300665","01","01","B","01","43","3","0",776
"16","1661655","07","01","B","01",NA,"3","0",580
"01","0101298","01","01","B","01","14","3","0",540
"32","3260733","05","01","B","01",NA,"3","0",205
"24","2400259","04","01","B","02",NA,"3","0",1083
"23","2360219","15","01","A","03",NA,"3","1",206
"31","3102885","02","01","A","02","08","3","0",384
"16","1600664","04","01","A","03","15","3","1",1101
"07","0760092","08","01","B","01",NA,"3","0",662
"02","0201412","01","01","A","02",NA,"1","1",700
"29","2901951","05","01","B","01","39","3","0",700
"16","1660524","13","01","B","01",NA,"3","0",1685
"31","3160485","13","01","B","02",NA,"3","0",238
"29","2901968","05","01","A","03","39","3","0",369
"09","0917795","04","01","B","02","01","3","0",2602
"25","2504408","17","01","B","02",NA,"3","0",468
"06","0601253","20","01","A","02",NA,"3","1",264
"11","1105920","06","01","A","02",NA,"3","0",1966
"22","2202644","06","01","A","01",NA,"3","0",125
"10","1001631","03","01","B","01",NA,"3","0",736
"28","2800503","02","01","B","01","10","3","0",1296
"13","1360078","04","01","B","01",NA,"3","0",454
"31","3102496","01","01","B","02","08","3","1",452
"27","2760990","07","01","B","01",NA,"3","0",354
"01","0102026","01","01","A","02","14","3","0",1405
"05","0505403","09","01","A","02",NA,"2","0",766
"31","3103707","01","01","B","02","08","3","0",454
"31","3101501","04","02","B","01","08","3","0",216
"23","2300209","04","01","B","01",NA,"3","0",454
"25","2560783","07","01","B","02",NA,"3","0",414
"17","1700507","04","01","B","02","29","3","0",876
"19","1960362","16","01","B","01",NA,"3","0",322
"30","3004692","04","01","A","02","12","3","0",1540
"08","0806494","05","01","B","03",NA,"3","0",726
"19","1907849","03","01","B","03","03","3","0",1392
"22","2260202","09","01","B","02",NA,"3","0",615
"27","2700919","19","01","B","04",NA,"2","0",850
"22","2202430","02","01","B","02",NA,"3","1",462
"20","2061601","15","01","B","03",NA,"3","0",849
"20","2000390","02","01","B","05","31","3","0",1972
"30","3007209","02","01","B","01",NA,"3","0",711
"06","0600773","04","01","B","01",NA,"3","0",177
"21","2103627","01","01","B","02","04","3","0",1065
"28","2804832","04","01","B","01",NA,"3","0",636
"28","2806119","04","01","B","01","10","3","0",1102
"06","0601040","03","01","B","01","33","2","0",136
"07","0761188","04","01","B","01",NA,"3","0",448
"16","1603768","08","01","B","01",NA,"3","1",548
"21","2107086","07","01","B","02",NA,"3","0",686
"30","3062550","19","01","B","02",NA,"3","0",1110
"32","3202645","16","01","B","02",NA,"3","0",780
"31","3101503","04","01","B","01","08","3","0",336
"22","2260576","01","01","A","01",NA,"3","1",348
"16","1604009","05","01","B","01",NA,"3","0",734
"03","0301374","11","01","A","01",NA,"3","0",73
"21","2160791","13","01","B","01",NA,"3","0",932
"11","1106791","19","01","A","02",NA,"3","1",2880
"04","0400227","01","01","B","01","28","3","0",402
"07","0703238","01","01","B","01",NA,"3","0",778
"04","0460242","12","01","B","01",NA,"3","0",420
"31","3103568","05","01","B","02",NA,"3","0",330
"32","3260456","17","01","B","01",NA,"3","0",224
"21","2105495","05","01","B","01","04","3","1",582
"30","3060362","20","01","B","01",NA,"3","0",1352
"01","0100187","05","01","B","01","14","3","1",985
"20","2061242","05","01","B","01",NA,"3","0",2124
"07","0703181","13","01","B","01",NA,"3","0",373
"25","2505169","10","01","B","01",NA,"3","0",414
"04","0460262","17","01","B","01",NA,"3","0",102
"22","2201504","04","01","B","01","36","3","0",273
"14","1404185","02","01","B","01",NA,"3","1",2031
"08","0804825","05","01","A","01",NA,"3","0",664
"06","0660056","13","01","B","03",NA,"3","0",594
"14","1412210","08","01","A","01",NA,"3","1",1754
"23","2301507","02","01","B","02","41","3","0",502
"07","0761775","10","01","B","01",NA,"3","0",900
"13","1361110","06","01","B","03",NA,"3","0",1652
"30","3008739","17","01","A","01",NA,"3","1",1434
"24","2460603","06","01","B","02",NA,"3","0",976
"06","0601315","18","01","B","01",NA,"3","1",160
"27","2760470","03","01","B","01",NA,"3","0",579
"10","1003480","03","01","B","03",NA,"3","0",905
"10","1000862","05","01","A","01","26","3","1",540
"02","0205661","05","01","B","01","21","3","0",678
"24","2401758","05","01","B","02","07","2","0",700
"15","1504919","03","01","B","02","01","3","0",3208
"05","0502208","02","01","B","03","17","3","0",1628
"03","0300252","05","01","B","01","40","3","1",237
"22","2200077","01","01","B","01","36","3","0",213
"07","0760617","12","01","B","01",NA,"3","0",716
"16","1660117","06","01","B","01",NA,"3","0",628
"22","2260233","13","01","A","02",NA,"3","0",471
"28","2860196","19","01","B","01",NA,"3","0",1420
"15","1521948","01","01","B","02","01","3","0",3092
"02","0207920","11","01","A","01",NA,"3","1",430
"25","2502043","04","01","B","02","24","1","0",482
"06","0660007","13","01","A","01",NA,"3","0",62
"25","2560003","09","01","B","01",NA,"3","0",386
"23","2303008","18","01","B","01",NA,"3","0",600
"10","1001235","01","01","B","02","26","3","0",416
"32","3200912","05","01","B","01","32","3","1",263
"08","0807243","02","01","A","02",NA,"3","0",904
"21","2106179","16","01","B","01",NA,"3","0",1048
"17","1701612","02","01","B","01","29","3","1",408
"28","2803026","02","01","B","02",NA,"3","0",1090
"02","0206116","03","01","A","01","21","3","0",1146
"31","3160440","04","01","B","01",NA,"3","0",519
"20","2001146","16","01","A","01",NA,"3","0",924
"20","2002054","19","01","B","01",NA,"3","0",884
"11","1104011","05","01","A","04","05","3","0",2408
"15","1527245","12","01","A","01",NA,"3","0",4076
"11","1105574","12","01","A","04",NA,"3","0",2640
"24","2402375","04","01","B","02","07","3","0",864
"14","1401803","02","01","A","01","02","3","1",775
"07","0701222","04","01","A","02","19","3","0",990
"13","1300427","02","01","B","01","43","3","0",932
"23","2301718","05","01","B","01","41","3","0",370
"30","3003876","04","01","B","01","12","3","0",1182
"30","3005863","20","01","B","01",NA,"1","0",746
"25","2560423","12","01","B","01",NA,"3","0",412
"30","3002751","01","01","B","01",NA,"3","0",1730
"07","0700606","05","01","B","01",NA,"3","0",808
"12","1202274","01","01","A","01",NA,"3","0",496
"30","3000084","03","01","B","02","12","3","0",4644
"08","0860563","09","01","B","01",NA,"3","1",712
"05","0502518","05","01","A","01","17","1","0",686
"22","2260397","15","01","B","02",NA,"3","0",621
"06","0601527","02","01","B","02",NA,"3","0",92
"13","1301871","15","01","B","03",NA,"3","0",723
"11","1105304","02","01","A","01",NA,"3","0",2109
"16","1604153","14","01","B","02",NA,"3","0",680
"21","2105011","13","01","B","05",NA,"3","0",3102
"21","2105916","04","01","B","01","04","3","0",1048
"20","2000101","02","01","A","01","31","3","1",992
"31","3103236","09","01","A","04",NA,"1","1",420
"25","2504440","20","01","B","02",NA,"1","0",510
"32","3260315","13","01","B","04",NA,"3","0",448
"05","0505308","04","01","B","02",NA,"2","0",1752
"04","0400809","05","01","B","01",NA,"3","0",531
"17","1702536","08","01","B","01",NA,"3","0",342
